*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      AUG 23, 2017; 14:09:35
                                                                                
*RUN   1        : P1                        MZCER046 2\000002    1              
 MODEL          : MZCER046 - Maize                                              
 EXPERIMENT     : 2\000002 BN Calibracion Cerete 2013                           
 DATA PATH      : C:\L\0\00000                                                  
 TREATMENT  1   : P1                        MZCER046                            
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-30   30-53   53-77  77-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2013 125    21    20    9.0      2   0.55    289     12      0    123    301    301      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.69   0.00   0.00      0      0    191.9   0.30   0.00   0.47    0.77    0.85    0.67    0.08    0.00    0.00      0      0      0       0       3 17.55
 2013 126    22    21    9.0      3   0.64    347     13      0    144    359    359      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.61   0.00   0.00      0      0    184.3   0.34   0.00   0.49    0.86    0.93    0.80    0.11    0.00    0.00      0      0      0       0       3 20.01
 2013 127    23    22   10.0      3   0.71    397     13      0    146    410    410      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.55   0.00   0.00      0      0    179.9   0.38   0.00   0.50    0.87    0.94    0.81    0.12    0.00    0.00      0      0      0       0       4 15.70
 2013 128    24    23   10.0      3   0.81    467     15      0    175    482    482      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.49   0.00   0.00      0      0    174.7   0.44   0.00   0.52    0.99    1.04    0.98    0.18    0.00    0.00      0      0      0       0       5 19.24
 2013 129    25    24   10.0      3   0.92    542     19      0    188    561    561      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.44   0.00   0.00      0      0    169.9   0.50   0.00   0.54    1.05    1.09    1.05    0.21    0.00    0.00      0      0      0       0       6 18.75
 2013 130    26    25   11.0      3   1.05    633     26      0    238    659    659      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.38   0.00   0.00      0      0    165.1   0.56   0.00   0.57    1.87    1.18    1.21    0.30    0.01    0.00      0      0      0       0       7 20.19
 2013 131    27    26   11.0      3   1.18    732     38      0    262    770    770      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.32   0.00   0.00      0      0    160.6   0.63   0.00   0.59    2.31    1.18    1.28    0.35    0.03    0.00      0      0      0       0       8 19.80
 2013 132    28    27   12.0      3   1.34    857     58      0    293    914    914      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.27   0.00   0.00      0      0    155.9   0.72   0.00   0.61    2.69    1.42    1.32    0.38    0.04    0.00      0      0      0       0       9 19.80
 2013 133    29    28   12.0      3   1.49    978     83      0    304   1061   1061      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.22   0.00   0.00      0      0    152.1   0.80   0.00   0.63    2.79    1.51    1.34    0.39    0.04    0.00      0      0      0       0      11 18.70
 2013 134    30    29   13.0      3   1.65   1112    118      0    330   1230   1230      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.16   0.00   0.00      0      0    148.4   0.89   0.00   0.65    3.03    1.73    1.42    0.41    0.06    0.00      0      0      0       0      12 20.05
 2013 135    31    30   13.0      3   1.78   1223    155      0    337   1378   1378      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.12   0.00   0.00      0      0    145.7   0.96   0.00   0.67    3.07    1.77    1.45    0.41    0.06    0.00      0      0      0       0      14 17.55
 2013 136    32    31   13.0      3   1.94   1361    209      0    368   1571   1571      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.07   0.00   0.00      0      0    142.7   1.05   0.00   0.69    3.25    1.98    1.58    0.43    0.08    0.00      0      0      0       0      15 19.85
 2013 137    33    32   14.0      3   2.03   1441    246      0    373   1687   1687      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.02   0.00   0.00      0      0    141.1   1.10   0.00   0.70    3.26    2.01    1.61    0.44    0.08    0.00      0      0      0       0      17 17.05
 2013 138    34    33   14.0      3   2.19   1578    321      0    445   1900   1900      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.97   0.00   0.00      0      0    138.7   1.18   0.00   0.72    3.56    2.45    1.95    0.50    0.14    0.00      0      0      0       0      19 19.10
 2013 139    35    34   15.0      3   2.30   1678    384      0    451   2062   2062      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.93   0.00   0.00      0      0    137.0   1.24   0.00   0.74    3.58    2.50    1.99    0.51    0.15    0.00      0      0      0       0      21 17.35
 2013 140    36    35   15.0      3   2.45   1813    480      0    514   2293   2293      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.89   0.00   0.00      0      0    135.0   1.32   0.00   0.76    3.86    2.86    2.27    0.57    0.21    0.00      0      0      0       0      24 18.20
 2013 141    37    36   15.0      3   2.56   1917    563      0    522   2481   2481      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.84   0.00   0.00      0      0    133.5   1.38   0.00   0.78    3.86    2.90    2.31    0.58    0.22    0.00      0      0      0       0      26 17.30
 2013 142    38    37   16.0      3   2.78   2119    630      0    535   2749   2749      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.80   0.00   0.00      0      0    131.0   1.50   0.00   0.80    3.86    2.96    2.37    0.60    0.24    0.00      0      0      0       0      29 19.10
 2013 143    39    38   16.0      3   2.90   2236    753      0    545   2989   2989      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.76   0.00   0.00      0      0    129.6   1.56   0.00   0.82    3.84    2.96    2.42    0.62    0.27    0.01      0      0      0       0      31 16.45
 2013 144    40    39   17.0      3   3.00   2334    894      0    556   3228   3231      0    0.0  0.000      3      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.70   0.00   0.00      0      3    128.5   1.60   0.00   0.84    3.83    2.95    2.44    0.65    0.31    0.03      0      0      0       0      34 18.00
 2013 145    41    40   17.0      3   3.12   2455   1103      0    572   3558   3568      0    0.0  0.000     10      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.56   0.00   0.00      0     10    127.3   1.60   0.00   0.86    3.82    2.95    2.43    0.69    0.37    0.06      0      0      0       0      37 18.90
 2013 146    42    41   17.0      3   3.20   2528   1245      0    581   3773   3788      0    0.0  0.000     15      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.49   0.00   0.00      0     15    126.5   1.60   0.00   0.87    3.81    2.94    2.43    0.71    0.41    0.10      0      0      0       0      40 16.75
 2013 147    43    42   18.0      3   3.30   2624   1451      0    596   4076   4105      0    0.0  0.000     29      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.36   0.00   0.01      0     29    125.6   1.60   0.00   0.89    3.81    2.94    2.43    0.72    0.45    0.16      0      0      0       0      43 19.20
 2013 148    44    43   18.0      3   3.38   2705   1635      0    609   4340   4386      0    0.0  0.000     45      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.27   0.00   0.01      0     45    124.9   1.60   0.00   0.91    3.80    2.94    2.44    0.72    0.48    0.23      0      0      0       0      46 19.15
 2013 149    45    44   19.0      3   3.45   2787   1822      0    638   4610   4688      0    0.0  0.000     78      0  0.000  0.000  0.019  0.000  0.000  0.000  0.000   2.18   0.00   0.02      0     78    123.8   1.60   0.00   0.93    3.83    2.97    2.47    0.73    0.52    0.39      0      0      0       0      49 18.00
 2013 150    46    45   19.0      3   3.51   2858   1988      0    650   4845   4956      0    0.0  0.000    111      0  0.000  0.000  0.033  0.000  0.000  0.000  0.000   2.30   0.00   0.02      0    111    122.7   1.60   0.00   0.95    4.00    2.96    2.46    0.72    0.52    0.40      0      0      0       0      52 18.30
 2013 151    47    46   19.0      3   3.58   2931   2157      0    663   5089   5250      0    0.0  0.000    161      0  0.000  0.000  0.004  0.000  0.000  0.000  0.000   2.45   0.00   0.03      0    161    122.1   1.60   0.00   0.97    4.00    2.95    2.45    0.72    0.52    0.41      0      0      0       0      55 18.60
 2013 152    48    47   19.0      3   3.66   3012   2312      0    694   5324   5571      0    0.0  0.000    247      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.44   0.00   0.04      0    247    121.4   1.60   0.00   0.99    4.00    2.95    2.45    0.72    0.52    0.44      0      0      0       0      58 18.75
 2013 153    49    48   19.0      3   3.73   3091   2433      0    733   5524   5883      0    0.0  0.000    359      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.41   0.00   0.06      0    359    120.8   1.60   0.00   1.00    4.00    3.14    2.45    0.72    0.52    0.45      0      0      0       0      62 18.20
 2013 154    50    49   19.0      3   3.81   3163   2544      0    745   5706   6167      0    0.0  0.000    460      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.37   0.00   0.07      0    460    120.3   1.60   0.00   1.00    4.00    3.24    2.44    0.72    0.52    0.46      0      0      0       0      66 18.05
 2013 155    51    50   19.0      3   3.88   3243   2621      0    769   5864   6481      0    0.0  0.000    618      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.35   0.00   0.10      0    618    119.7   1.60   0.00   1.00    4.00    3.43    2.44    0.71    0.52    0.46      0      0      0       0      69 18.30
 2013 156    52    51   19.0      3   3.96   3324   2648      0    816   5971   6799      0    0.0  0.000    828      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.34   0.00   0.12      0    828    119.2   1.60   0.00   1.00    4.00    3.82    2.43    0.71    0.52    0.47      0      0      0       0      73 18.50
 2013 157    53    52   19.0      4   3.80   3290   2758      0    825   6049   7052      0    0.0  0.000   1003      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.31   0.00   0.14      0   1003    115.5   1.60   0.00   1.00    4.00    3.90    2.42    0.71    0.51    0.47      0      0      0       0      73 17.90
 2013 158    54    53   19.0      4   3.78   3254   2873      0    836   6127   7368      0    0.0  0.000   1241      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.28   0.00   0.17      0   1241    116.3   1.60   0.00   1.00    4.00    4.00    2.41    0.71    0.51    0.47      0      0      0       0      73 18.05
 2013 159    55    54   19.0      4   3.77   3214   2972      0    848   6186   7689      0    0.0  0.000   1503      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.25   0.00   0.20      0   1503    117.2   1.60   0.00   1.00    4.00    4.00    2.41    0.70    0.51    0.48      0      0      0       0      73 17.95
 2013 160    56    55   19.0      4   3.75   3171   3056      0    859   6227   8009      0    0.0  0.000   1782      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.24   0.00   0.22      0   1782    118.1   1.60   0.00   1.00    4.00    4.00    2.40    0.70    0.51    0.48      0      0      0       0      73 19.00
 2013 161    57    56   19.0      4   3.73   3125   3111      0    867   6236   8238      0    0.0  0.000   2002      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.24   0.00   0.24      0   2002    119.3   1.60   0.00   1.00    4.00    4.00    2.39    0.70    0.51    0.48      0      0      0       0      73 18.50
 2013 162    58    57   19.0      4   3.71   3077   3161      0    875   6238   8473      0    0.0  0.000   2235      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.24   0.00   0.26      0   2235    120.6   1.60   0.00   1.00    3.98    4.00    2.38    0.69    0.50    0.49      0      0      0       0      73 18.25
 2013 163    59    58   19.0      4   3.69   3025   3318      0    884   6342   8744      0    0.0  0.000   2402      0  0.078  0.386  0.000  0.000  0.000  0.000  0.000   2.20   0.00   0.27      0   2402    122.0   1.60   0.00   1.00    4.00    4.00    2.37    0.69    0.50    0.49      0      0      0       0      73 18.60
 2013 164    60    59   19.0      4   3.67   2969   3372      0    896   6342   9060      0    0.0  0.000   2719      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.20   0.00   0.30      0   2719    123.6   1.60   0.00   1.00    4.00    4.00    2.37    0.69    0.50    0.49      0      0      0       0      73 19.80
 2013 165    61    60   19.0      4   3.59   2911   3511      0    900   6422   9202      0    0.0  0.000   2780      0  0.463  0.643  0.000  0.000  0.000  0.000  0.000   2.17   0.00   0.30      0   2780    123.2   1.60   0.00   1.00    4.00    4.00    2.36    0.69    0.50    0.49      0      0      0       0      73 19.25
 2013 166    62    61   19.0      5   3.49   2911   3511    119    908   6422   9320   2718    4.4  0.013   2899      6  0.533  0.689  0.000  0.000  0.000  0.000  0.000   2.14   4.09   0.31      0   2899    119.9   1.60   0.00   1.00    3.98    4.00    2.35    0.68    0.50    0.50      0      0      0       0      73 19.40
 2013 167    63    62   19.0      5   3.37   2911   3511    210    914   6422   9412   2718    7.7  0.022   2990      6  0.670  0.781  0.000  0.000  0.000  0.000  0.000   2.11   7.02   0.32      0   2990    115.9   1.60   0.00   1.00    3.96    4.00    2.35    0.68    0.50    0.51      0      0      0       0      73 20.45
 2013 168    64    63   19.0      5   3.26   2911   3511    301    915   6422   9503   2718   11.1  0.032   3081      6  0.680  0.787  0.000  0.000  0.000  0.000  0.000   2.08   9.78   0.32      0   3081    112.0   1.60   0.00   1.00    3.94    4.00    2.34    0.68    0.50    0.51      0      0      0       0      73 20.40
 2013 169    65    64   19.0      5   3.14   2911   3511    394    912   6422   9596   2718   14.5  0.041   3174      6  0.732  0.822  0.000  0.000  0.000  0.000  0.000   2.06  12.42   0.33      0   3174    107.9   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.95
 2013 170    66    65   19.0      5   3.03   2911   3498    495    908   6409   9685   2718   18.2  0.051   3276      6  0.685  0.791  0.000  0.000  0.000  0.000  0.000   2.03  15.13   0.34      0   3276    104.2   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.65
 2013 171    67    66   19.0      5   2.91   2911   3483    583    903   6394   9757   2718   21.4  0.060   3363      6  0.804  0.870  0.000  0.000  0.000  0.000  0.000   2.01  17.33   0.34      0   3363    100.0   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.90
 2013 172    68    67   19.0      5   2.79   2911   3456    676    899   6367   9823   2718   24.9  0.069   3456      6  0.829  0.887  0.000  0.000  0.000  0.000  0.000   1.99  19.56   0.35      0   3456     95.8   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.25
 2013 173    69    68   19.0      5   2.68   2911   3427    764    894   6338   9883   2718   28.1  0.077   3544      6  0.810  0.874  0.000  0.000  0.000  0.000  0.000   1.98  21.56   0.36      0   3544     91.9   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.80
 2013 174    70    69   19.0      5   2.57   2911   3397    850    890   6308   9937   2718   31.3  0.086   3630      6  0.804  0.870  0.000  0.000  0.000  0.000  0.000   1.96  23.41   0.37      0   3630     88.3   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 20.05
 2013 175    71    70   19.0      5   2.46   2911   3363    935    885   6273   9989   2718   34.4  0.094   3715      6  0.830  0.887  0.000  0.000  0.000  0.000  0.000   1.94  25.17   0.37      0   3715     84.6   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.90
 2013 176    72    71   19.0      5   2.35   2911   3330   1015    881   6241  10036   2718   37.3  0.101   3795      6  0.876  0.918  0.000  0.000  0.000  0.000  0.000   1.93  26.75   0.38      0   3795     80.9   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 20.00
 2013 177    73    72   19.0      5   2.25   2911   3303   1086    876   6214  10079   2718   39.9  0.108   3866      6  0.867  0.912  0.000  0.000  0.000  0.000  0.000   1.92  28.08   0.38      0   3866     77.4   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 20.83
 2013 178    74    73   19.0      5   2.15   2911   3279   1149    872   6190  10120   2718   42.3  0.114   3929      6  0.865  0.910  0.000  0.000  0.000  0.000  0.000   1.90  29.25   0.39      0   3929     74.0   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 21.43
 2013 179    75    74   19.0      5   2.06   2911   3241   1232    868   6152  10164   2718   45.3  0.121   4012      6  0.860  0.907  0.000  0.000  0.000  0.000  0.000   1.89  30.71   0.39      0   4012     70.8   1.60   0.00   1.00    3.92    4.00    2.33    0.68    0.49    0.52      0      0      0       0      73 19.90
 2013 180    76    75   19.0      5   2.03   2911   3290   1354    888   6201  10335   2718   49.8  0.131   4134      6  0.338  0.559  0.000  0.000  0.000  0.000  0.000   1.84  32.76   0.40      0   4134     69.7   1.60   0.00   1.00    3.90    3.98    2.38    0.69    0.51    0.64      0      0      0       0      73 20.20
 2013 181    77    76   19.0      5   1.95   2911   3231   1453    883   6142  10375   2718   53.5  0.140   4233      6  0.800  0.867  0.000  0.000  0.000  0.000  0.000   1.83  34.33   0.41      0   4233     66.9   1.60   0.00   1.00    3.90    3.98    2.38    0.69    0.51    0.64      0      0      0       0      73 18.00
 2013 182    78    77   19.0      5   1.95   2911   3269   1630    898   6180  10590   2718   60.0  0.154   4410      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.77  36.96   0.42      0   4410     66.9   1.60   0.00   1.00    3.97    4.00    2.45    0.69    0.51    0.64      0      0      0       0      73 18.20
 2013 183    79    78   19.0      5   1.95   2911   3350   1807    934   6261  10847   2718   66.5  0.167   4587      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.70  39.39   0.42      0   4587     66.9   1.60   0.00   1.00    4.00    4.00    2.60    0.70    0.50    0.65      0      0      0       0      73 17.55
 2013 184    80    79   19.0      5   1.95   2911   3425   1983    967   6336  11099   2718   73.0  0.179   4763      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.63  41.64   0.43      0   4763     66.9   1.60   0.00   1.00    4.00    4.00    2.74    0.71    0.50    0.65      0      0      0       0      73 18.95
 2013 185    81    80   19.0      5   1.95   2911   3483   2160    991   6394  11334   2718   79.5  0.191   4940      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  43.72   0.44      0   4940     66.9   1.60   0.00   1.00    4.00    4.00    2.84    0.72    0.50    0.66      0      0      0       0      73 18.90
 2013 186    82    81   19.0      5   1.95   2911   3511   2337   1010   6422  11538   2718   86.0  0.203   5117      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.51  45.67   0.44      0   5117     66.9   1.60   0.00   1.00    4.00    4.00    2.93    0.72    0.50    0.66      0      0      0       0      73 17.50
 2013 187    83    82   19.0      5   1.95   2911   3511   2498   1049   6422  11699   2718   91.9  0.213   5278      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.47  47.33   0.45      0   5278     66.9   1.60   0.00   1.00    4.00    4.00    3.12    0.73    0.50    0.67      0      0      0       0      73 19.70
 2013 188    84    83   19.0      5   1.95   2911   3511   2675   1084   6422  11876   2718   98.4  0.225   5455      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.42  49.03   0.46      0   5455     66.9   1.60   0.00   1.00    4.00    4.00    3.30    0.74    0.50    0.67      0      0      0       0      73 18.40
 2013 189    85    84   19.0      5   1.95   2911   3511   2849   1122   6422  12051   2718  104.8  0.236   5629      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.37  50.61   0.47      0   5629     66.9   1.60   0.00   1.00    4.00    4.00    3.48    0.75    0.49    0.68      0      0      0       0      73 19.10
 2013 190    86    85   19.0      5   1.95   2911   3511   3026   1147   6422  12227   2718  111.3  0.247   5806      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.32  52.12   0.47      0   5806     66.9   1.60   0.00   1.00    4.00    4.00    3.60    0.76    0.49    0.68      0      0      0       0      73 18.65
 2013 191    87    86   19.0      5   1.95   2911   3511   3202   1151   6422  12404   2718  117.8  0.258   5983      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.28  53.53   0.48      0   5983     66.9   1.60   0.00   1.00    3.99    4.00    3.64    0.76    0.49    0.68      0      0      0       0      73 17.65
