*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.6.1.000 -release      AUG 23, 2017; 14:09:34
                                                                                
*RUN   1        : P1                        MZCER046 0\000000    1              
 MODEL          : MZCER046 - Maize                                              
 EXPERIMENT     : 0\000000 BN Calibracion Cerete 2013                           
 DATA PATH      : C:\L\0\00000                                                  
 TREATMENT  1   : P1                        MZCER046                            
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-30   30-53   53-77  77-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2013 165    61    60   22.0      5   3.84   3204   3613    131    786   6817  10007   2886    4.5  0.013   3190      6  0.508  0.672  0.000  0.000  0.000  0.000  0.000   2.19   4.11   0.32      0   3190    119.8   1.60   0.00   1.00    4.00    4.00    1.93    0.60    0.45    0.43      0      0      0       0      67 19.25
 2013 166    62    61   22.0      5   3.73   3204   3613    254    791   6817  10130   2886    8.8  0.025   3313      6  0.564  0.710  0.000  0.000  0.000  0.000  0.000   2.16   7.66   0.33      0   3313    116.4   1.60   0.00   1.00    3.98    4.00    1.92    0.60    0.44    0.43      0      0      0       0      67 19.40
 2013 167    63    62   22.0      5   3.60   3204   3613    349    795   6817  10225   2886   12.1  0.034   3408      6  0.691  0.795  0.000  0.000  0.000  0.000  0.000   2.13  10.24   0.33      0   3408    112.4   1.60   0.00   1.00    3.96    4.00    1.92    0.60    0.44    0.43      0      0      0       0      67 20.45
 2013 168    64    63   22.0      5   3.48   3204   3613    444    795   6817  10320   2886   15.4  0.043   3503      6  0.700  0.800  0.000  0.000  0.000  0.000  0.000   2.11  12.68   0.34      0   3503    108.5   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 20.40
 2013 169    65    64   22.0      5   3.35   3204   3611    542    791   6816  10416   2886   18.8  0.052   3600      6  0.749  0.833  0.000  0.000  0.000  0.000  0.000   2.08  15.04   0.35      0   3600    104.4   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 19.95
 2013 170    66    65   22.0      5   3.23   3204   3591    647    787   6796  10502   2886   22.4  0.062   3706      6  0.702  0.802  0.000  0.000  0.000  0.000  0.000   2.06  17.47   0.35      0   3706    100.8   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 19.65
 2013 171    67    66   22.0      5   3.10   3204   3575    741    783   6779  10579   2886   25.7  0.070   3800      6  0.794  0.863  0.000  0.000  0.000  0.000  0.000   2.04  19.50   0.36      0   3800     96.8   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 19.90
 2013 172    68    67   22.0      5   2.97   3204   3541    839    779   6745  10643   2886   29.1  0.079   3898      6  0.839  0.893  0.000  0.000  0.000  0.000  0.000   2.02  21.52   0.37      0   3898     92.7   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 19.25
 2013 173    69    68   22.0      5   2.85   3204   3506    932    775   6710  10701   2886   32.3  0.087   3990      6  0.820  0.881  0.000  0.000  0.000  0.000  0.000   2.00  23.35   0.37      0   3990     88.9   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 19.80
 2013 174    70    69   22.0      5   2.73   3204   3469   1022    771   6674  10754   2886   35.4  0.095   4080      6  0.814  0.877  0.000  0.000  0.000  0.000  0.000   1.99  25.04   0.38      0   4080     85.3   1.60   0.00   1.00    3.94    4.00    1.91    0.60    0.44    0.43      0      0      0       0      67 20.05
